Situation,Next,Probability
s36,s31,0.0031767015577676273
s36,s32,0.017034486614116263
s36,s33,0.03019510735343929
s36,s34,0.02140162912831441
s36,s35,0.014301734031813054
s36,s36,0.015607272870771386
s36,s37,0.03094159933440539
s36,s38,0.007806924946315059
s36,s39,0.018741223786457255
s36,s40,0.023147828431807793
s36,s41,0.017323875575900476
s36,s42,0.013621012269434277
s36,s43,0.031530242790761914
s36,s44,0.016169608239692986
s36,s45,0.0295735787877891
s36,s46,0.01795526967433876
s36,s47,0.026729016833887446
s36,s48,0.00011509788252781259
s36,s49,0.02709404154704708
s36,s50,0.025883869525040366
s37,f1,0.03741629517215214
s37,f2,0.023905909134022574
s37,s1,0.0014379208953808214
s37,s2,0.028014796547472257
s37,s3,0.004446552214739638
s37,s4,0.01827183913497107
s37,s5,0.032222327610736984
s37,s6,0.025271744285307787
s37,s7,0.011093616617661008
s37,s8,0.01384805083941952
s37,s9,0.009211799298112491
s37,s10,0.0019766669828322108
s37,s11,0.015555344778526036
s37,s12,0.018582946030541593
s37,s13,0.015855069714502512
s37,s14,0.030894432324765245
s37,s15,0.02568149483069335
s37,s16,0.01442094280565304
s37,s17,0.001570710423977995
s37,s18,0.010368965190173576
s37,s19,0.00994403869866262
s37,s20,0.01138575358057479
s37,s21,0.0237731196054254
s37,s22,0.030276012520155552
s37,s23,0.009219387271175187
s37,s24,0.030955136109266812
s37,s25,0.030526415631224508
s37,s26,0.020020866925922413
s37,s27,0.024380157450441052
s37,s28,0.02839040121407569
s37,s29,0.010668690126150052
s37,s30,0.034927440007587976
s37,s31,0.029479275348572514
s37,s32,0.023720003793986533
s37,s33,0.017327136488665466
s37,s34,0.0060627904770938065
s37,s35,0.026379588352461347
s37,s36,0.024755762117044486
s37,s37,0.01245945176894622
s37,s38,0.01755856966707768
s37,s39,0.037583230579531446
s37,s40,0.03437731196054254
s37,s41,0.012144550886844352
s37,s42,0.037021720572891964
s37,s43,0.019201365835151286
s37,s44,0.0003566347339466945
s37,s45,0.013388978469126435
s37,s46,0.0036346390970312054
s37,s47,0.015619842549558949
s37,s48,0.013320686711562174
s37,s49,0.034991937778620884
s37,s50,0.01610167883904012
s38,f1,0.027825162594764648
s38,f2,0.024104606522465193
s38,s1,0.025260995571963672
s38,s2,0.025451332899986714
s38,s3,0.007749961393843844
s38,s4,0.0348999651646777
s38,s5,0.02159071728442502
s38,s6,0.025767364689911764
s38,s7,0.009157739367146341
s38,s8,0.010059148222500746
s38,s9,0.032073635407052534
s38,s10,0.028564964284816467
s38,s11,0.03356042132783629
s38,s12,0.004338254570789325
s38,s13,0.0071538105173943175
s38,s14,0.024675618506534318
s38,s15,0.023605419945197215
s38,s16,0.0031028575738095837
s38,s17,0.021763098260747776
s38,s18,0.012626906515641778
s38,s19,0.028873813534061404
s38,s20,0.015894962525094
s38,s21,0.0012425795376598565
s38,s22,0.03032109548110453
s38,s23,0.014131648788125823
s38,s24,0.006787500942708464
s38,s25,0.028223793602511017
s38,s26,0.030604805837969064
s38,s27,0.018778752608160084
s38,s28,0.0065792072629851355
s38,s29,0.03577982639799176
s38,s30,0.026672364815606225
s38,s31,0.019285121726108176
s38,s32,0.010195616495422926
s38,s33,0.02953460727663196
s38,s34,0.015349089433405278
s38,s35,0.010518830826028091
s38,s36,0.021982165751491273
s38,s37,0.03219214732827443
s38,s38,0.02741934904633816
s38,s39,0.0019177383615906454
s38,s40,0.010457779230247115
s38,s41,0.033599925301576926
s38,s42,0.008342520999953314
s38,s43,0.026988396605531276
s38,s44,0.00925470366632789
s38,s45,0.010605021314189469
s38,s46,0.025752999608551534
s38,s47,0.0003734921153659684
s38,s48,0.023440221509554576
s38,s49,0.011334049193221118
s38,s50,0.02423389225470726
s39,f1,0.009400882275315143
s39,f2,0.02866766372993829
s39,s1,0.028261297606629213
s39,s2,0.006183468020661832
s39,s3,0.004021767818316639
s39,s4,0.013715903997050704
s39,s5,0.028617391632209332
s39,s6,0.003238360962040377
s39,s7,0.03699188524555825
s39,s8,0.02658975035714136
s39,s9,0.025341326596872236
s39,s10,0.007419323756498716
s39,s11,0.028483332704932113
s39,s12,0.03549629033812175
s39,s13,0.016137343370995514
s39,s14,0.01732292700910344
s39,s15,0.01578543868689281
s39,s16,0.0010682820767403572
s39,s17,0.0166735790801044
s39,s18,0.04175516650537702
s39,s19,0.02118968919275579
s39,s20,0.0016170858102814818
s39,s21,0.0010473353693532914
s39,s22,0.007842447245717445
s39,s23,0.01630491703009204
s39,s24,0.02993703419759448
s39,s25,0.005370735774043678
s39,s26,0.02307908219906913
s39,s27,0.005894403458720323
s39,s28,0.005848320702468779
s39,s29,0.018508510647211363
s39,s30,0.013946317778308428
s39,s31,0.03578535490006326
s39,s32,0.0302931282231746
s39,s33,4.608275625154482e-05
s39,s34,0.03264334879200338
s39,s35,0.017913624157418696
s39,s36,0.037590961076828334
s39,s37,0.00872220895597421
s39,s38,0.004067850574568183
s39,s39,0.0215751086086778
s39,s40,0.026120544111671088
s39,s41,0.03552561572846364
s39,s42,0.017398335155696876
s39,s43,0.02068696821546621
s39,s44,0.04172584111503513
s39,s45,0.011880972429943737
s39,s46,0.0077712284406014215
s39,s47,0.04036011579339843
s39,s48,0.023858299713867978
s39,s49,0.032555372620977706
s39,s50,0.011721777453802037
s40,f1,0.025175858002433944
s40,f2,0.030842498295109884
s40,s1,0.03445573502428291
s40,s2,0.021430751319641464
s40,s3,0.006559588264327671
s40,s4,0.028653457065026956
s40,s5,0.0027692690260085226
s40,s6,0.03485134488514127
s40,s7,0.028461303704038612
s40,s8,0.02422262662341332
s40,s9,0.024923421234076704
s40,s10,0.015112296684789367
s40,s11,0.017452046433294528
s40,s12,0.03358162561743396
s40,s13,0.008172169411445558
s40,s14,0.021430751319641464
s40,s15,0.005572447468662048
s40,s16,0.009637809753101769
s40,s17,0.036000497338110796
s40,s18,0.03293734670117892
s40,s19,0.031912528775907736
s40,s20,0.013251046482274794
s40,s21,0.01622377200815333
s40,s22,0.008548940707501139
s40,s23,0.018405277812315147
s40,s24,0.0033419613960130063
s40,s25,0.005346384691028699
s40,s26,0.02613285709441512
s40,s27,0.037394551133516446
s40,s28,0.025823904631649543
s40,s29,0.011269229465022436
s40,s30,0.0012546484158650858
s40,s31,0.016713574693025587
s40,s32,0.01994250470022192
s40,s33,0.030232128795499844
s40,s34,0.026170534224020676
s40,s35,0.0046041452377992035
s40,s36,0.012648212408585864
s40,s37,0.01881595852501573
s40,s38,0.005127857339316462
s40,s39,0.006616103958736008
s40,s40,0.033148338626970045
s40,s41,0.021690723513919815
s40,s42,0.019727745061470237
s40,s43,0.016220004295192776
s40,s44,0.020880665227400317
s40,s45,0.015345894888343826
s40,s46,0.02595954229822955
s40,s47,0.02884937813897586
s40,s48,0.009517242938363984
s40,s49,0.012685889538191423
s40,s50,0.013955608805898731
s41,f1,0.015281444759816864
s41,f2,0.0022655129491723986
s41,s1,0.02533412008941454
s41,s2,0.0035145600124043296
s41,s3,9.47552944520775e-05
s41,s4,0.025424568325027888
s41,s5,0.01309776592858035
s41,s6,0.03776429189799162
s41,s7,0.038978882490513705
s41,s8,0.03987905778780844
s41,s9,0.027728844803748865
s41,s10,0.03676936130624481
s41,s11,0.027151698919358938
s41,s12,0.038388815429607585
s41,s13,0.0011499847099411225
s41,s14,0.021018447133006286
s41,s15,0.02034223889532555
s41,s16,0.01781399535699057
s41,s17,0.01705595300137395
s41,s18,0.020859085955973244
s41,s19,0.007222937672551544
s41,s20,0.008751943560300977
s41,s21,0.0070377341424861205
s41,s22,0.034434935415652713
s41,s23,0.00530198943047761
s41,s24,0.004496569427634951
s41,s25,0.009789944740435099
s41,s26,4.737764722603875e-05
s41,s27,0.011883175336058266
s41,s28,0.016414201234403063
s41,s29,0.025850967150062236
s41,s30,0.030287237753954956
s41,s31,0.01835668477067065
s41,s32,0.02018718477713124
s41,s33,0.0038074400134380237
s41,s34,0.03149752128763831
s41,s35,0.01743066712034353
s41,s36,0.03434018012120064
s41,s37,0.028538571865430254
s41,s38,0.018059497710798227
s41,s39,0.0038031329545992927
s41,s40,0.03198852599525362
s41,s41,0.012779043574514272
s41,s42,0.024489936557023306
s41,s43,0.03846203542986601
s41,s44,0.006947285906872774
s41,s45,0.02050160007235859
s41,s46,0.021742033017913057
s41,s47,0.006426131787386348
s41,s48,0.00845044944158982
s41,s49,0.026979416565809707
s41,s50,0.03378026247216563
s42,f1,0.028223795393629732
s42,f2,0.013864320544239167
s42,s1,0.025665498150347504
s42,s2,0.021506919602010757
s42,s3,0.015622477134994133
s42,s4,0.017965489897775754
s42,s5,0.01420518763836513
s42,s6,0.0034373755386597105
s42,s7,0.005952615885841816
s42,s8,0.012041578609334018
s42,s9,0.015432309177218596
s42,s10,0.010143487106253655
s42,s11,0.003229267207509123
s42,s12,0.03131312768881346
s42,s13,0.011481838960032437
s42,s14,0.0315391763933391
s42,s15,0.012967301875486633
s42,s16,0.008431975486273821
s42,s17,0.027319600575527177
s42,s18,0.0005059185291764292
s42,s19,0.01240397415151004
s42,s20,0.027204782185926854
s42,s21,0.027742993387178373
s42,s22,0.01734834105367401
s42,s23,0.01788655225492553
s42,s24,0.033268628386693984
s42,s25,0.00949045751540181
s42,s26,0.0020918475355309095
s42,s27,0.015755235897969507
s42,s28,0.028984467224731882
s42,s29,0.029038288344857034
s42,s30,0.007233558544820435
s42,s31,0.029034700270182023
s42,s32,0.02084671386180889
s42,s33,0.0224434070921884
s42,s34,0.03225320325366612
s42,s35,0.02086465423518394
s42,s36,0.0004054524382761454
s42,s37,0.02607095058862365
s42,s38,0.02919257555588247
s42,s39,0.0009041948181025543
s42,s40,0.017760969641300174
s42,s41,0.0354681181624752
s42,s42,0.01161459772300781
s42,s43,0.029651849114283767
s42,s44,0.017757381566625166
s42,s45,0.02080724504038378
s42,s46,0.022665867722039032
s42,s47,0.028819415789681415
s42,s48,0.026540988371049977
s42,s49,0.0348330289449984
s42,s50,0.032766297932192566
s43,f1,0.0027153333210188967
s43,f2,0.013207233500193953
s43,s1,0.009745645307275985
s43,s2,0.024109204425808595
s43,s3,0.015623326006243419
s43,s4,0.018911280639858138
s43,s5,0.024234811681474778
s43,s6,0.03440161072833737
s43,s7,0.011397011286181355
s43,s8,0.03526608419380461
s43,s9,0.01924746476531762
s43,s10,0.03067772503094002
s43,s11,0.018338659327262315
s43,s12,0.028701257919722185
s43,s13,0.02423111735042577
s43,s14,0.0003029351460184347
s43,s15,0.032044627519071986
s43,s16,0.01829432735467425
s43,s17,0.0012967101982008609
s43,s18,0.026447715979828954
s43,s19,0.00972717365203096
s43,s20,0.011507841217651514
s43,s21,0.028254243862792544
s43,s22,0.00019949387664628627
s43,s23,0.030012745442119067
s43,s24,0.0006280362783309012
s43,s25,0.01011138408112751
s43,s26,0.02273121894452962
s43,s27,0.02665459851857325
s43,s28,0.02185196815486636
s43,s29,0.036344828860114156
s43,s30,0.009959916508118293
s43,s31,0.03628941389437908
s43,s32,0.006040231265123668
s43,s33,0.018981472929789238
s43,s34,0.03046714816114672
s43,s35,0.02022276816225502
s43,s36,0.035506215711989954
s43,s37,0.029576814378336442
s43,s38,0.0008238358239281822
s43,s39,0.028741895561261246
s43,s40,0.03326745109629274
s43,s41,0.016225501967231284
s43,s42,0.03173799804200454
s43,s43,0.006997063006816041
s43,s44,0.02032620943162717
s43,s45,0.015013761383157544
s43,s46,0.011633448473317693
s43,s47,0.0028261632524890557
s43,s48,0.02909285701091675
s43,s49,0.02217337495612982
s43,s50,0.006878844413247871
s44,f1,0.0014002945864691997
s44,f2,0.020935816468594257
s44,s1,0.021347430439256673
s44,s2,0.022069772603458365
s44,s3,0.0397611024797724
s44,s4,0.015213575190169689
s44,s5,0.023885716591674905
s44,s6,0.030980004438974192
s44,s7,0.03527370311333508
s44,s8,0.009095861665422408
s44,s9,0.0005003934545307802
s44,s10,0.033239845846532556
s44,s11,0.019083553600613385
s44,s12,0.007626964750509473
s44,s13,0.015253929501018946
s44,s14,0.008958657008534937
s44,s15,0.017433062286878794
s44,s16,0.023970460644458343
s44,s17,0.024107665301345817
s44,s18,0.01175521075038841
s44,s19,0.03056839046831178
s44,s20,0.011517120316377798
s44,s21,0.013417808357377776
s44,s22,0.03148846875567483
s44,s23,0.0005286414721252597
s44,s24,0.009003046750469118
s44,s25,0.016359637618288573
s44,s26,0.0014043300175541251
s44,s27,0.023179516151812917
s44,s28,0.03439397913682129
s44,s29,0.03451100663828414
s44,s30,0.03828009927160469
s44,s31,0.0010169286334012631
s44,s32,0.030346441758640867
s44,s33,0.0157502875244648
s44,s34,0.009358164685942576
s44,s35,0.023627449002239665
s44,s36,0.0118480256653417
s44,s37,0.01803030608744779
s44,s38,0.007328342850224975
s44,s39,0.021399891043360708
s44,s40,0.008744779161033877
s44,s41,0.019721151712031638
s44,s42,0.031403724702891385
s44,s43,0.028243982163394604
s44,s44,0.0377312806440548
s44,s45,0.03097193357680434
s44,s46,0.012836706281148485
s44,s47,0.01752184177074716
s44,s48,0.00885373580032687
s44,s49,0.006900587155222857
s44,s50,0.031819374104638726
s45,f1,0.023990653911511107
s45,f2,0.03028038265466675
s45,s1,0.026795267165963876
s45,s2,0.03451287053936686
s45,s3,0.019297941972433758
s45,s4,0.007548461199572031
s45,s5,0.021870476430234754
s45,s6,0.016595600730064823
s45,s7,0.008083422493548997
s45,s8,0.028710900623072567
s45,s9,0.011100446850022028
s45,s10,0.019707030020769085
s45,s11,0.030559663918434135
s45,s12,0.007273113474730946
s45,s13,0.00013767386242054253
s45,s14,0.026087230159229657
s45,s15,0.010773963119139028
s45,s16,0.01674507520926427
s45,s17,0.0003500849644408081
s45,s18,0.024502013971930265
s45,s19,0.015305399962238026
s45,s20,0.006592611240480836
s45,s21,0.01582856063943609
s45,s22,0.018314557240858457
s45,s23,0.00514900245452829
s45,s24,0.02189014412486626
s45,s25,0.03920951601737051
s45,s26,0.024140128390710554
s45,s27,0.020914626471143557
s45,s28,0.03247136383661653
s45,s29,0.01412140474542136
s45,s30,0.036931996979042106
s45,s31,0.007914280319718045
s45,s32,0.01314588709169866
s45,s33,0.022566712820190068
s45,s34,0.03378516583800113
s45,s35,0.01574595632198376
s45,s36,0.01389325948769589
s45,s37,0.02470262445717163
s45,s38,0.014239410913210397
s45,s39,0.03210947825539682
s45,s40,0.030484926678834415
s45,s41,0.001317735540310907
s45,s42,0.01962835924224306
s45,s43,0.007634999055950657
s45,s44,0.0025922021524325003
s45,s45,0.006262193970671534
s45,s46,0.01243391654603814
s45,s47,0.02464362137327711
s45,s48,0.038686355340172444
s45,s49,0.03050852791239222
s45,s50,0.03191280130908176
s46,f1,0.000185617528894462
s46,f2,0.02581733585223195
s46,s1,0.03667389887557026
s46,s2,0.010910185865018933
s46,s3,0.013913064999133785
s46,s4,0.01615697468176906
s46,s5,0.02516148725013818
s46,s6,0.03541582451306335
s46,s7,0.03170759876914954
s46,s8,0.01310872237392445
s46,s9,0.006814225727414472
s46,s10,0.021774998556308107
s46,s11,0.006335744986264303
s46,s12,0.015356756890535155
s46,s13,0.009755232351897836
s46,s14,0.005985134098352541
s46,s15,0.01880924292797215
s46,s16,0.009507742313371887
s46,s17,0.025846209690059976
s46,s18,0.020871659915688394
s46,s19,0.035910804590115246
s46,s20,0.004310451504326951
s46,s21,0.008307415626521033
s46,s22,0.012316754250641411
s46,s23,0.0034401115355106957
s46,s24,0.027504392948183836
s46,s25,0.00923137843701791
s46,s26,0.032342823201366146
s46,s27,0.014837027809630662
s46,s28,0.007333954808318965
s46,s29,0.024815001196201853
s46,s30,0.03520958281429173
s46,s31,0.028135492546425007
s46,s32,0.006673981372249767
s46,s33,0.008237293448938681
s46,s34,0.04013875941493355
s46,s35,0.021259394309379048
s46,s36,0.03813821493684879
s46,s37,0.01882574226387388
s46,s38,0.013236592227162856
s46,s39,0.021836871065939595
s46,s40,0.014201803377414059
s46,s41,0.030503147248323256
s46,s42,0.027174406230149238
s46,s43,0.03254906490013777
s46,s44,0.0188793651055545
s46,s45,0.003720600245840105
s46,s46,0.037977346411806924
s46,s47,0.0037288499137909698
s46,s48,0.02495937038534199
s46,s49,0.019234100827441696
s46,s50,0.024922246879563098
s47,f1,0.018180938050884037
s47,f2,0.0263294836161793
s47,s1,0.012533431223451675
s47,s2,0.032557876860147564
s47,s3,0.0038201349754131758
s47,s4,0.014639144483394312
s47,s5,0.004715668200906021
s47,s6,0.005566828158469042
s47,s7,0.028419061142329272
s47,s8,0.01029459815971956
s47,s9,0.023469424801429627
s47,s10,0.028548147012670586
s47,s11,0.022767520381448747
s47,s12,0.018031682513301894
s47,s13,0.005728185496395681
s47,s14,0.012852111965856788
s47,s15,0.027346034845117124
s47,s16,0.036470792304868556
s47,s17,0.021287066805971835
s47,s18,0.031609902499828556
s47,s19,0.03433280757734059
s47,s20,0.013033638971024256
s47,s21,0.019011928341206227
s47,s22,0.015538711642335324
s47,s23,0.01669645054195896
s47,s24,0.01500219849372925
s47,s25,0.03571644675006152
s47,s26,0.015421727572338511
s47,s27,0.015300709568893532
s47,s28,0.00902390912354728
s47,s29,0.019294303682577844
s47,s30,0.019604916558086626
s47,s31,0.015841256650947773
s47,s32,0.010084833620414931
s47,s33,0.005034348943311133
s47,s34,0.006232427177416427
s47,s35,0.018519788460529978
s47,s36,0.021557340346998955
s47,s37,0.03695486431864847
s47,s38,0.028967676091279846
s47,s39,0.030488469001238416
s47,s40,0.02183568175492241
s47,s41,0.027454951048217605
s47,s42,0.039314715385825566
s47,s43,0.003336062961633259
s47,s44,0.021283032872523668
s47,s45,0.0024163261354514173
s47,s46,0.030234331194003962
s47,s47,0.01340072691480736
s47,s48,0.0030738572875024708
s47,s49,0.024873233641391386
s47,s50,0.025950293872051697
s48,f1,0.026433284442666603
s48,f2,0.012089328500834374
s48,s1,0.008367981057897055
s48,s2,0.007353802764544974
s48,s3,0.0016202609387816122
s48,s4,0.036530621315522586
s48,s5,0.008844766072301618
s48,s6,0.040288333717185675
s48,s7,0.025705985268151165
s48,s8,0.035734632774525134
s48,s9,0.023705912538233714
s48,s10,0.004561782044599601
s48,s11,0.003095062042660137
s48,s12,0.007014396483104436
s48,s13,0.029508143730479088
s48,s14,0.0036890230351810773
s48,s15,0.03729428544876379
s48,s16,0.007656844087259739
s48,s17,0.015204593298342162
s48,s18,0.02558880929003479
s48,s19,0.04019136049391695
s48,s20,0.023386709011640826
s48,s21,0.029051561470922176
s48,s22,0.014711646080059477
s48,s23,0.007527546456234773
s48,s24,0.0009414483759005378
s48,s25,0.010113499076734103
s48,s26,0.013087344590308334
s48,s27,0.028865696126323784
s48,s28,0.03211025855485654
s48,s29,0.017992573467318005
s48,s30,0.034538629687544196
s48,s31,0.030817282244606874
s48,s32,0.0013333818199449676
s48,s33,0.001438436145152753
s48,s34,0.039900440824110775
s48,s35,0.032045609739344054
s48,s36,0.017224868783107264
s48,s37,0.0033415356518014796
s48,s38,0.03489015762189332
s48,s39,0.031189012933803655
s48,s40,0.012865114286984173
s48,s41,0.02822324852216848
s48,s42,0.004084997030195037
s48,s43,0.03076071453103345
s48,s44,0.03960144005236554
s48,s45,0.012921682000557596
s48,s46,0.01619452828587706
s48,s47,0.034389129301671574
s48,s48,0.0033415356518014796
s48,s49,0.006788125628810745
s48,s50,0.005842636701940677
s49,f1,0.0254106462611477
s49,f2,0.025155207072333714
s49,s1,0.0001925048959177856
s49,s2,0.018995050402964574
s49,s3,0.021693820963042763
s49,s4,0.029690178178089242
s49,s5,0.023726228421867075
s49,s6,0.004757092139506818
s49,s7,0.03013812226282101
s49,s8,0.031067328587347245
s49,s9,0.010558153137644702
s49,s10,0.004116643158857261
s49,s11,0.030486111882364702
s49,s12,0.027498583978409836
s49,s13,0.010632193482228467
s49,s14,0.0070523428216034915
s49,s15,0.024499950022767406
s49,s16,0.015093124243400228
s49,s17,0.036490783828107935
s49,s18,0.00012957060302158646
s49,s19,0.007326292096563418
s49,s20,0.022933996734820803
s49,s21,0.0015141250467379675
s49,s22,0.009643754882035222
s49,s23,0.013290241852785583
s49,s24,0.019668817538676824
s49,s25,0.02789840183916216
s49,s26,0.0040240927281275565
s49,s27,0.022933996734820803
s49,s28,0.030785975277928944
s49,s29,0.03563191583093628
s49,s30,0.03366984669946654
s49,s31,0.03167075739570492
s49,s32,0.013630827437870896
s49,s33,0.03155969687882927
s49,s34,0.03385124554369676
s49,s35,0.03154859082714171
s49,s36,0.020627640001036566
s49,s37,0.015533664293673623
s49,s38,0.03269991818541924
s49,s39,0.015596598586569822
s49,s40,0.027106170152115888
s49,s41,0.02754671020238928
s49,s42,0.016888602599556497
s49,s43,0.004738582053360876
s49,s44,0.011605824013504958
s49,s45,0.031759605809205435
s49,s46,0.01472292252048141
s49,s47,0.0038130777460638303
s49,s48,0.006826519770623012
s49,s49,0.019450398522154723
s49,s50,0.0021175538550956417
s50,f1,0.0024173424828446664
s50,f2,0.01760092683361554
s50,s1,0.01687683807147313
s50,s2,0.031343760211508184
s50,s3,0.004797552208656388
s50,s4,0.0032305498618661437
s50,s5,0.03331550960995752
s50,s6,0.033434334432462944
s50,s7,0.011860202596322372
s50,s8,0.020705225321569674
s50,s9,0.013638861658200397
s50,s10,0.03448890473219856
s50,s11,0.018662923684757745
s50,s12,0.008633366010159522
s50,s13,0.011370050203487508
s50,s14,0.02889671152303716
s50,s15,0.02565873510976443
s50,s16,0.03328951668003446
s50,s17,0.009402014080741468
s50,s18,0.01002584439889493
s50,s19,0.01761577993642872
s50,s20,0.01378367941062888
s50,s21,0.018536672310845735
s50,s22,0.02460787808573211
s50,s23,0.020073968452009625
s50,s24,0.036531206369010485
s50,s25,0.03347146718949589
s50,s26,0.03466714196595669
s50,s27,0.026085761815643288
s50,s28,0.03070879006624484
s50,s29,0.0036093039836021744
s50,s30,0.029234619612036956
s50,s31,0.00033790808899979206
s50,s32,0.010241214389686006
s50,s33,0.019825178979888898
s50,s34,0.02286635178088703
s50,s35,0.022710394201348662
s50,s36,0.02397662121617206
s50,s37,0.0025621602352731486
s50,s38,0.03283649704423254
s50,s39,0.015484359682737724
s50,s40,0.01560689778094644
s50,s41,0.003631583637821941
s50,s42,0.018982265395241067
s50,s43,0.016527790155363455
s50,s44,0.0054585152838427945
s50,s45,0.025914951133291744
s50,s46,0.033478893740902474
s50,s47,0.0006275435938567567
s50,s48,0.02080177048985533
s50,s49,0.020014556040756915
s50,s50,0.029539108219707098
